feature_0,feature_1,feature_2,feature_3,feature_4,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
-0.08816664,-0.447419342,0.143418183,-0.563685467,-0.569350638,1,1,1,0,1,0,0,9,3,0
-0.08816664,-0.447419342,-1.058160579,-0.478256856,-0.569350638,1,0,1,0,1,0,0,8,3,0
-0.08816664,-0.447419342,1.705470574,-0.4666075,-0.569350638,4,1,2,0,1,0,2,8,3,0
-0.08816664,-0.447419342,0.984523317,-0.462724382,-0.569350638,7,1,1,0,1,0,0,5,3,0
-0.08816664,-0.447419342,-0.817844827,-0.439425669,-0.569350638,0,1,1,0,1,1,0,5,3,0
-0.08816664,-0.447419342,-1.058160579,-0.37729577,-0.569350638,9,1,3,0,0,1,0,5,3,0
-0.08816664,-0.447419342,-1.298476332,-0.299633397,-0.569350638,5,1,0,0,1,1,2,8,3,0
-0.08816664,-0.447419342,-0.938002703,-0.101594344,-0.569350638,4,1,2,0,1,0,0,8,3,0
-0.08816664,-0.447419342,0.984523317,0.212938269,-0.569350638,1,1,0,0,0,0,0,5,3,0
-0.08816664,-0.447419342,0.263576059,0.321665593,-0.569350638,0,2,1,0,1,0,0,9,3,0
-0.08816664,-0.447419342,-0.096897569,0.686678749,-0.569350638,2,1,1,0,1,1,2,8,3,0
-0.08816664,-0.447419342,-1.298476332,0.795406072,-0.569350638,1,1,0,0,1,0,2,8,3,0
-0.08816664,-0.447419342,-0.577529074,0.834237259,-0.569350638,10,0,1,0,0,0,2,6,3,0
-0.08816664,-0.447419342,0.143418183,1.024510074,-0.569350638,9,0,2,0,0,0,2,6,3,1
-0.08816664,-0.447419342,1.104681193,1.172068584,-0.569350638,2,1,1,0,1,0,0,5,3,0
-0.08816664,-0.447419342,0.143418183,-0.303516515,-0.569350638,4,2,2,0,0,1,0,9,3,0
-0.08816664,-0.447419342,-0.577529074,-0.303516515,-0.569350638,6,1,1,0,1,0,0,8,3,1
-0.08816664,-0.447419342,-1.298476332,-0.303516515,-0.569350638,1,0,0,0,1,0,2,8,3,0
-0.08816664,-0.447419342,-0.096897569,-0.920932386,-0.246560348,1,0,1,0,1,0,0,8,3,0
-0.08816664,-0.447419342,0.383733936,-0.796672588,-0.246560348,1,1,1,0,1,1,0,9,3,0
-0.08816664,-0.447419342,0.383733936,-0.769490758,-0.246560348,9,0,1,0,0,0,0,1,3,0
-0.08816664,-0.447419342,-1.178318455,-0.753958283,-0.246560348,1,1,0,1,1,0,2,8,3,0
-0.08816664,-0.447419342,1.224839069,-0.742308927,-0.246560348,9,0,1,0,0,0,0,1,3,0
-0.08816664,-0.447419342,0.503891812,-0.660763434,-0.246560348,0,1,2,0,1,0,2,8,3,0
-0.08816664,-0.447419342,1.104681193,-0.629698485,-0.246560348,1,1,1,0,0,0,0,5,3,0
-0.08816664,-0.447419342,-1.178318455,-0.532620518,-0.246560348,1,0,1,0,1,0,2,8,3,0
-0.08816664,-0.447419342,-1.298476332,-0.474373738,-0.246560348,5,2,0,0,0,0,2,8,3,0
-0.08816664,-0.447419342,1.465154821,-0.431659432,-0.246560348,9,1,1,1,0,0,0,1,3,0
-0.08816664,-0.447419342,0.023260307,-0.353997058,-0.246560348,1,1,1,0,1,0,2,8,3,0
-0.08816664,-0.447419342,1.224839069,-0.311282753,-0.246560348,9,1,1,0,0,1,2,6,3,0
-0.08816664,-0.447419342,0.86436544,-0.253035973,-0.246560348,0,1,1,0,1,0,2,8,3,0
-0.08816664,-0.447419342,-1.65894996,-0.124893056,-0.246560348,7,1,1,0,1,1,0,3,3,0
-0.08816664,-0.447419342,-0.457371198,0.030431691,-0.246560348,1,0,1,0,0,0,0,1,3,0
-0.08816664,-0.447419342,-0.577529074,0.049847285,-0.246560348,2,1,0,0,1,0,0,5,3,0
-0.08816664,-0.447419342,0.143418183,0.356613661,-0.246560348,7,2,1,0,1,0,0,0,3,0
-0.08816664,-0.447419342,1.104681193,0.962380175,-0.246560348,4,1,2,0,1,0,0,7,3,1
-0.08816664,-0.447419342,-1.058160579,-0.303516515,-0.246560348,9,0,1,0,0,0,0,1,3,1
-0.08816664,-0.447419342,1.585312698,-0.812205063,0.076229942,0,1,1,0,1,1,2,8,3,0
-0.08816664,-0.447419342,0.383733936,-0.586984179,0.076229942,3,1,1,0,0,0,0,9,3,0
-0.08816664,-0.447419342,-0.096897569,-0.517088043,0.076229942,0,1,2,0,1,0,0,5,3,0
-0.08816664,-0.447419342,1.585312698,0.158574608,0.076229942,9,0,1,0,0,0,0,1,3,0
-0.08816664,-0.447419342,1.705470574,0.457574747,0.076229942,1,1,1,0,1,0,2,8,3,0
-0.08816664,-0.447419342,0.143418183,0.484756577,0.076229942,9,1,2,0,1,0,0,5,3,0
-0.08816664,-0.447419342,-0.217055446,-0.303516515,0.076229942,1,1,3,0,1,0,0,5,3,0
-0.08816664,-0.447419342,0.143418183,-0.303516515,0.076229942,4,1,1,0,1,0,0,5,3,0
-0.08816664,-0.447419342,-0.217055446,-0.303516515,0.076229942,4,1,2,0,0,0,0,10,3,0
-0.08816664,-0.447419342,1.344996945,-0.773373876,0.399020232,1,2,1,0,1,0,2,8,3,0
-0.08816664,-0.447419342,0.744207564,-0.765607639,0.399020232,4,1,2,0,0,0,0,1,3,0
-0.08816664,-0.447419342,0.624049688,-0.571451705,0.399020232,7,0,1,0,0,0,2,8,3,0
-0.08816664,-0.447419342,0.503891812,1.397289468,0.399020232,1,1,0,0,0,0,2,6,3,0
-0.08816664,-0.447419342,0.383733936,-0.303516515,0.399020232,2,1,2,1,0,0,2,6,3,1
-0.08816664,-0.447419342,0.023260307,-0.664646553,0.721810522,4,1,2,0,1,0,1,5,3,0
-0.08816664,-0.447419342,1.82562845,-0.373412652,0.721810522,4,2,2,0,0,0,0,5,3,0
-0.08816664,-0.447419342,1.465154821,-0.361763296,0.721810522,4,1,2,1,0,0,0,5,3,0
-0.08816664,-0.447419342,-1.298476332,-0.303516515,1.044600813,2,0,2,0,0,1,0,3,3,0
-0.08816664,-0.447419342,1.224839069,-0.777256995,-0.246560348,4,2,2,0,0,0,0,1,3,0
-0.08816664,-0.447419342,0.263576059,0.011016098,-0.246560348,4,1,2,0,0,0,0,1,3,0
-0.08816664,-0.447419342,0.023260307,-0.889867437,-0.246560348,0,1,1,0,0,0,0,5,3,0
-0.08816664,-0.447419342,-0.217055446,-0.579217942,-0.246560348,4,1,2,0,0,0,0,5,3,0
-0.08816664,-0.447419342,0.023260307,0.426509797,-0.246560348,0,1,1,0,0,0,2,6,3,0
-0.08816664,-0.447419342,1.224839069,-0.90928303,-0.246560348,4,2,2,0,1,0,0,1,3,0
-0.08816664,-0.447419342,1.465154821,-0.94034798,-0.246560348,3,1,0,0,0,0,0,1,3,0
-0.08816664,-0.447419342,1.705470574,-0.590867298,-0.246560348,2,1,1,0,1,0,0,5,3,0
-0.08816664,-0.447419342,1.82562845,-0.746192045,-0.246560348,7,1,3,0,0,0,0,5,3,0
-0.08816664,-0.447090906,-0.938002703,-0.264685329,-0.569350638,1,2,1,0,1,0,2,8,3,0
-0.08816664,-0.447090906,0.744207564,-0.035581326,0.076229942,0,1,2,0,1,0,1,8,3,0
-0.08816664,-0.447090906,0.503891812,-0.932581742,-0.246560348,1,2,0,0,0,0,2,6,3,0
-0.08816664,-0.44676247,0.023260307,-0.889867437,-0.569350638,0,1,1,0,1,0,2,8,3,0
-0.08816664,-0.44676247,1.465154821,-0.276334685,0.076229942,0,1,1,0,0,0,2,8,3,0
-0.08816664,-0.44676247,0.744207564,-0.237503498,0.721810522,6,1,1,0,0,0,0,1,3,0
-0.08816664,-0.446434034,0.383733936,-0.303516515,-0.569350638,1,2,1,0,0,0,0,9,3,1
-0.08816664,-0.446105597,-0.817844827,-0.268568447,-0.569350638,0,0,1,0,1,0,0,5,3,0
-0.08816664,-0.446105597,-1.058160579,0.018782335,-0.569350638,1,1,1,0,1,1,2,8,3,0
-0.08816664,-0.446105597,-1.058160579,-0.338464584,-0.246560348,7,0,0,0,1,0,0,8,3,0
-0.08816664,-0.446105597,1.705470574,-0.757841402,0.076229942,0,0,1,0,0,0,0,5,3,0
-0.08816664,-0.446105597,-1.418634208,-0.478256856,0.076229942,9,1,1,0,1,1,0,1,3,0
-0.08816664,-0.446105597,1.344996945,-0.439425669,0.076229942,9,1,1,1,0,0,0,1,3,0
-0.08816664,-0.445777161,-1.65894996,-0.326815228,-0.569350638,0,1,1,0,0,0,0,3,3,0
-0.08816664,-0.445777161,1.224839069,-0.668529672,-0.246560348,1,1,1,0,0,0,0,7,3,0
-0.08816664,-0.445777161,-0.096897569,0.410977322,-0.246560348,1,1,1,0,1,0,0,8,3,0
-0.08816664,-0.445777161,-0.096897569,-0.548152993,0.076229942,2,2,1,0,0,1,0,5,3,0
-0.08816664,-0.445448725,-0.577529074,-0.458841263,-0.569350638,0,0,1,0,0,0,2,6,3,0
-0.08816664,-0.445448725,0.023260307,0.799289191,-0.569350638,9,1,1,0,1,0,0,5,3,0
-0.08816664,-0.445448725,-1.178318455,-0.769490758,0.076229942,0,1,1,0,1,0,2,8,3,0
-0.08816664,-0.445448725,-0.817844827,-0.482139975,0.076229942,10,2,1,0,0,0,2,6,3,0
-0.08816664,-0.445448725,1.585312698,-0.753958283,0.399020232,4,1,3,0,1,0,0,5,3,0
-0.08816664,-0.444463417,1.465154821,-0.404477601,-0.246560348,7,0,1,0,0,0,0,5,3,0
-0.08816664,-0.444134981,-0.817844827,-0.303516515,-0.246560348,1,1,1,0,1,0,2,8,3,1
-0.08816664,-0.443806545,-1.178318455,-0.835503775,-0.569350638,10,2,1,0,1,0,2,8,3,0
-0.08816664,-0.443806545,0.263576059,-0.750075164,-0.246560348,4,1,2,0,1,0,0,9,3,0
-0.08816664,-0.443806545,-1.298476332,-0.680179028,0.076229942,1,1,0,1,1,1,2,6,3,0
-0.08816664,-0.443478109,-1.298476332,-0.79278947,-0.246560348,1,1,0,0,1,0,2,6,3,0
-0.08816664,-0.443149672,-1.418634208,-0.311282753,-0.569350638,1,1,0,0,1,0,2,5,3,0
-0.08816664,-0.4424928,0.744207564,-0.986945404,-0.569350638,4,2,2,0,0,1,2,1,3,0
-0.08816664,-0.442164364,-0.817844827,-0.8199713,0.399020232,4,1,2,0,0,1,0,3,3,0
-0.08816664,-0.441835928,-1.418634208,-0.699594621,-0.569350638,7,1,1,0,0,0,0,6,3,0
-0.08816664,-0.441835928,0.143418183,-0.256919091,-0.569350638,9,1,1,0,0,0,1,9,3,0
-0.08816664,-0.44085062,0.383733936,-0.590867298,-0.246560348,4,1,2,0,1,0,2,6,3,0
-0.08816664,-0.440193747,-0.817844827,-0.439425669,-0.246560348,7,1,1,0,1,1,1,5,3,0
-0.08816664,-0.439536875,-1.298476332,-0.284100922,-0.569350638,1,2,3,0,1,0,2,8,3,0
-0.08816664,-0.438880003,0.023260307,-0.109360581,0.076229942,9,1,1,0,1,0,2,8,3,0
-0.08816664,-0.438551567,1.344996945,-0.361763296,1.044600813,4,2,2,0,0,0,0,1,3,0
-0.08816664,-0.438223131,0.143418183,-0.816088182,-0.569350638,7,1,1,0,0,0,1,9,3,0
-0.08816664,-0.437894695,-1.058160579,-0.544269874,-0.246560348,1,2,3,0,0,0,1,5,3,0
-0.08816664,-0.437566258,1.465154821,1.3623414,1.044600813,4,1,2,0,1,0,0,5,3,0
-0.08816664,-0.436909386,-1.058160579,-0.606399773,-0.569350638,1,1,0,0,1,0,0,8,3,0
-0.08816664,-0.436909386,-0.577529074,-0.788906351,0.399020232,9,1,1,1,1,0,0,1,3,0
-0.08816664,-0.43658095,1.224839069,-0.730659571,0.076229942,7,1,0,0,0,0,2,8,3,0
-0.08816664,-0.436252514,0.503891812,-0.746192045,0.076229942,9,2,1,0,0,0,0,1,3,0
-0.08816664,-0.436252514,1.104681193,-0.55591923,0.399020232,3,1,0,0,0,0,0,1,3,0
-0.08816664,-0.435924078,0.383733936,-0.847153131,-0.569350638,11,1,3,0,0,0,2,6,3,0
-0.08816664,-0.435924078,0.143418183,-0.699594621,-0.569350638,0,1,1,0,0,0,2,6,3,0
-0.08816664,-0.435267206,0.023260307,0.597367019,-0.569350638,4,0,2,0,1,0,2,8,3,0
-0.08816664,-0.435267206,-0.817844827,0.379912373,0.721810522,7,1,1,0,0,0,2,6,3,0
-0.08816664,-0.434610333,-1.298476332,-0.49767245,-0.246560348,9,2,2,0,0,0,0,1,3,0
-0.08816664,-0.434281897,0.624049688,-0.719010215,-0.569350638,9,1,1,0,1,0,0,9,3,0
-0.08816664,-0.433625025,-0.337213322,-0.303516515,-0.246560348,9,1,1,0,0,0,0,1,3,1
-0.08816664,-0.433625025,-0.577529074,0.022665454,0.076229942,6,1,0,0,0,0,0,5,3,0
-0.08816664,-0.433625025,0.263576059,-0.167607362,1.044600813,4,1,2,0,0,1,0,1,3,0
-0.08816664,-0.432639717,-0.217055446,-0.590867298,0.399020232,1,2,0,0,1,1,0,5,3,0
-0.08816664,-0.432311281,-1.178318455,-0.540386755,-0.569350638,1,1,0,0,1,0,2,8,3,0
-0.08816664,-0.431982845,0.503891812,-0.575334823,0.399020232,9,2,2,0,0,0,0,1,3,0
-0.08816664,-0.431654408,-0.817844827,-0.61416601,0.721810522,1,1,0,0,0,0,2,6,3,0
-0.08816664,-0.431325972,-1.178318455,-0.035581326,0.076229942,4,0,2,0,0,0,0,3,3,0
-0.08816664,-0.430997536,-0.096897569,-0.303516515,-0.569350638,0,2,1,0,0,0,0,8,3,1
-0.08816664,-0.430997536,1.224839069,-0.757841402,1.044600813,2,1,1,0,0,0,0,1,3,0
-0.08816664,-0.4306691,-0.577529074,-0.808321944,-0.569350638,7,1,1,0,1,0,0,8,3,0
-0.08816664,-0.4306691,0.383733936,-0.365646414,-0.246560348,4,1,2,0,0,0,0,1,3,0
-0.08816664,-0.42902692,1.344996945,-0.136542412,-0.569350638,9,1,1,0,1,1,2,8,3,0
-0.08816664,-0.42902692,1.585312698,-0.70347774,-0.246560348,9,1,1,0,0,0,0,1,3,0
-0.08816664,-0.428041611,-0.337213322,0.628431969,-0.569350638,1,1,1,0,1,0,2,8,3,0
-0.08816664,-0.427713175,1.104681193,-0.862685606,-0.569350638,1,1,1,0,0,1,0,5,3,0
-0.08816664,-0.427713175,0.503891812,0.259535694,-0.246560348,1,1,0,0,0,0,0,9,3,0
-0.08816664,-0.427713175,0.023260307,-0.334581465,1.044600813,4,1,2,0,0,0,2,6,3,0
-0.08816664,-0.427384739,0.86436544,-0.738425808,-0.246560348,1,2,1,1,0,0,0,5,3,0
-0.08816664,-0.425742558,-0.337213322,-0.303516515,0.399020232,4,1,2,0,0,0,0,1,3,1
-0.08816664,-0.425414122,0.624049688,-0.22973726,-0.246560348,0,1,1,0,0,0,0,9,3,0
-0.08816664,-0.425414122,0.503891812,-0.730659571,0.721810522,0,1,1,0,0,1,2,6,3,0
-0.08816664,-0.42475725,-1.418634208,-0.338464584,-0.569350638,10,1,0,0,0,1,0,3,3,0
-0.08816664,-0.42475725,0.143418183,0.453691628,-0.569350638,1,1,0,0,1,0,0,9,3,0
-0.08816664,-0.42475725,1.705470574,-0.423893195,-0.246560348,4,0,2,0,1,0,0,5,3,0
-0.08816664,-0.424100378,-1.178318455,-0.695711503,-0.569350638,7,1,1,0,0,0,2,8,3,0
-0.08816664,-0.423771942,1.705470574,0.795406072,-0.569350638,10,2,2,0,0,0,0,0,3,1
-0.08816664,-0.423771942,0.624049688,-0.303516515,-0.569350638,0,1,0,0,1,1,0,9,3,1
-0.08816664,-0.423771942,1.224839069,-0.575334823,0.076229942,1,1,1,0,1,0,2,6,3,0
-0.08816664,-0.422786633,0.023260307,0.003249861,-0.569350638,9,1,1,0,1,0,2,8,3,0
-0.08816664,-0.422129761,-1.178318455,0.958497057,-0.569350638,9,1,1,0,0,0,2,8,3,0
-0.08816664,-0.419830708,-0.938002703,-0.540386755,0.076229942,9,1,1,0,1,0,0,1,3,0
-0.08816664,-0.419830708,-0.457371198,-0.109360581,-0.246560348,3,1,1,0,1,1,2,6,3,0
-0.08816664,-0.419830708,1.465154821,-0.303516515,-0.246560348,9,1,2,0,0,0,0,1,3,0
-0.08816664,-0.4188454,0.624049688,-0.559802349,-0.569350638,4,1,2,0,1,1,0,9,3,0
-0.08816664,-0.4188454,-0.938002703,-0.187022955,-0.569350638,1,1,0,0,1,0,2,8,3,0
-0.08816664,-0.4188454,-0.337213322,0.849769734,0.076229942,1,1,3,0,1,0,0,8,3,1
-0.08816664,-0.4188454,1.82562845,-0.043347564,0.399020232,7,1,1,0,1,1,0,5,3,0
-0.08816664,-0.418516964,-0.817844827,-0.699594621,-0.246560348,7,1,3,0,1,0,2,6,3,0
-0.08816664,-0.418516964,1.465154821,-0.17149048,0.076229942,9,1,1,0,0,0,0,1,3,0
-0.08816664,-0.418188528,1.705470574,-0.629698485,1.044600813,4,2,2,0,1,0,0,5,3,0
-0.08816664,-0.418188528,-0.817844827,-0.427776313,1.044600813,4,1,2,0,1,1,1,3,3,0
-0.08816664,-0.417860092,-1.65894996,-0.02393197,0.399020232,0,2,1,0,1,0,2,6,3,0
-0.08816664,-0.417860092,-0.817844827,0.981795769,0.721810522,0,0,1,0,1,0,2,6,3,0
-0.08816664,-0.416874783,-1.65894996,-0.52485428,-0.246560348,9,0,1,0,0,0,0,3,3,0
-0.08816664,-0.416874783,-0.337213322,-0.482139975,-0.246560348,9,1,1,0,1,0,2,8,3,0
-0.08816664,-0.416546347,1.585312698,-0.548152993,-0.246560348,0,1,1,1,0,0,0,5,3,0
-0.08816664,-0.416217911,0.503891812,-0.765607639,0.399020232,1,1,1,0,0,1,2,6,3,0
-0.08816664,-0.416217911,-0.337213322,-0.396711364,0.399020232,9,1,1,0,0,0,0,1,3,0
-0.08816664,-0.415889475,1.224839069,-0.889867437,-0.246560348,9,1,1,0,1,1,2,8,3,0
-0.08816664,-0.415889475,1.104681193,-0.272451566,-0.246560348,4,0,2,0,1,0,0,5,3,0
-0.08816664,-0.414904167,-0.817844827,-0.944231098,0.721810522,4,1,1,0,0,0,0,3,3,0
-0.08816664,-0.41457573,1.585312698,-0.155958006,-0.246560348,1,1,1,0,1,0,2,8,3,0
-0.08816664,-0.41457573,-0.817844827,-0.854919369,-0.246560348,0,1,1,0,1,0,0,3,3,0
-0.08816664,-0.413918858,-1.178318455,-0.35011394,-0.569350638,5,1,1,0,0,0,0,8,3,0
-0.08816664,-0.413590422,1.104681193,-0.590867298,-0.246560348,9,2,1,0,0,0,0,1,3,0
-0.08816664,-0.413261986,1.224839069,0.822587903,-0.246560348,1,1,0,0,1,0,2,8,3,0
-0.08816664,-0.41293355,-0.817844827,-0.37729577,-0.569350638,7,1,1,0,1,0,0,5,3,0
-0.08816664,-0.41293355,-1.178318455,-0.268568447,-0.246560348,7,0,1,0,1,0,2,8,3,0
-0.08816664,-0.41293355,1.344996945,-0.357880177,-0.246560348,4,1,2,0,1,1,0,1,3,0
-0.08816664,-0.412605114,0.143418183,-0.225854142,-0.246560348,1,1,0,0,1,0,0,0,3,0
-0.08816664,-0.411948242,-0.817844827,-0.641347841,-0.569350638,3,0,1,0,0,0,2,8,3,0
-0.08816664,-0.411948242,-0.817844827,-0.963646692,1.044600813,4,0,1,0,0,0,0,3,3,0
-0.08816664,-0.411619805,-1.178318455,-0.431659432,-0.246560348,9,1,1,0,1,0,2,8,3,0
-0.08816664,-0.411619805,0.503891812,0.558535832,-0.246560348,9,1,1,0,0,0,2,6,3,0
-0.08816664,-0.410306061,-1.418634208,-0.513204924,-0.569350638,7,1,1,0,1,0,2,6,3,0
-0.08816664,-0.408992317,0.383733936,-0.334581465,0.076229942,1,1,0,0,1,0,2,6,3,0
-0.08816664,-0.40866388,0.86436544,-0.94034798,-0.569350638,1,2,0,0,0,0,2,3,3,0
-0.08816664,-0.40866388,-1.298476332,-0.373412652,-0.246560348,3,1,0,0,1,0,0,3,3,0
-0.08816664,-0.40866388,-0.938002703,0.484756577,0.076229942,0,2,1,0,1,0,2,8,3,0
-0.08816664,-0.408335444,0.383733936,-0.000633258,-0.246560348,11,1,2,0,0,0,0,1,3,0
-0.08816664,-0.407678572,0.744207564,-0.691828384,-0.569350638,2,1,2,0,1,0,0,5,3,0
-0.08816664,-0.406364828,0.383733936,0.352730542,-0.246560348,1,0,1,0,1,0,2,8,3,0
-0.08816664,-0.405051083,-0.457371198,0.799289191,0.076229942,0,1,0,0,1,0,0,8,3,0
-0.08816664,-0.404394211,-0.217055446,-0.606399773,0.076229942,7,0,1,0,1,0,0,8,3,0
-0.08816664,-0.404065775,0.263576059,-0.342347702,-0.246560348,4,1,2,0,1,1,0,9,3,0
-0.08816664,-0.402423594,-0.69768695,-0.17149048,-0.569350638,1,1,0,0,0,1,0,5,3,0
-0.08816664,-0.401766722,-1.058160579,-0.649114078,-0.569350638,1,0,1,0,1,0,2,8,3,0
-0.08816664,-0.400452978,-0.938002703,-0.353997058,-0.246560348,1,1,0,0,0,1,0,5,3,0
-0.08816664,-0.400452978,-0.337213322,-0.303516515,1.044600813,4,1,2,0,0,0,0,1,3,0
-0.08816664,-0.399139233,-0.337213322,-0.579217942,-0.569350638,1,2,0,0,1,0,0,8,3,0
-0.08816664,-0.397168616,-1.058160579,-0.517088043,-0.246560348,9,2,1,0,0,0,0,1,3,0
-0.08816664,-0.397168616,-0.217055446,-0.385062008,-0.246560348,0,1,1,0,1,0,2,8,3,0
-0.08816664,-0.395526436,1.705470574,-0.303516515,-0.246560348,4,1,2,0,0,0,1,0,3,1
-0.08816664,-0.395198,0.263576059,-0.858802487,-0.569350638,9,2,1,0,1,0,2,9,3,0
-0.08816664,-0.394869564,-0.217055446,-0.52485428,0.076229942,7,0,1,0,0,0,0,5,3,0
-0.08816664,-0.394212691,-1.058160579,-0.008399496,0.076229942,9,1,2,0,0,0,0,1,3,0
-0.08816664,-0.393555819,-1.058160579,0.543003358,-0.569350638,9,1,0,0,1,0,2,8,3,0
-0.08816664,-0.391913639,0.263576059,-0.835503775,0.399020232,9,1,1,0,1,0,0,1,3,0
-0.08816664,-0.391585202,-0.938002703,0.399327966,0.076229942,7,1,0,0,1,1,0,8,3,0
-0.08816664,-0.391585202,1.465154821,-0.955880454,-0.246560348,9,1,1,0,0,0,0,1,3,0
-0.08816664,-0.39092833,1.585312698,0.632315087,-0.569350638,6,0,1,0,0,0,0,4,3,0
-0.08816664,-0.388957714,-1.058160579,-0.680179028,-0.569350638,0,2,1,0,1,0,0,8,3,0
-0.08816664,-0.388957714,-0.096897569,-0.272451566,-0.569350638,1,0,1,0,1,0,0,8,3,0
-0.08816664,-0.388300841,0.624049688,-0.816088182,0.399020232,9,1,2,0,1,1,0,9,3,0
-0.08816664,-0.387972405,0.023260307,0.434276034,-0.569350638,7,1,1,0,1,0,2,8,3,0
-0.08816664,-0.387972405,-0.457371198,-0.656880316,1.044600813,1,0,1,0,0,0,2,6,3,0
-0.08816664,-0.386658661,0.624049688,0.201288913,-0.246560348,4,1,2,0,0,0,0,1,3,0
-0.08816664,-0.386658661,1.585312698,-0.330698346,0.399020232,4,2,2,0,0,0,0,1,3,0
-0.08816664,-0.386001788,-0.096897569,-0.796672588,0.076229942,1,1,1,0,1,0,0,8,3,0
-0.08816664,-0.385673352,0.503891812,1.210899771,-0.246560348,1,1,1,0,1,1,2,6,3,1
-0.08816664,-0.385344916,1.344996945,-0.381178889,-0.246560348,0,1,0,0,1,0,2,8,3,0
-0.08816664,-0.384688044,0.984523317,-0.303516515,0.721810522,6,1,2,0,1,0,0,5,3,0
-0.08816664,-0.384359608,-1.058160579,0.030431691,-0.246560348,9,1,1,0,0,0,0,1,3,0
-0.08816664,-0.384359608,0.023260307,-0.726776452,-0.246560348,4,2,1,0,1,0,2,8,3,0
-0.08816664,-0.384031172,-1.058160579,-0.264685329,-0.569350638,7,1,1,0,1,1,0,5,3,0
-0.08816664,-0.384031172,1.224839069,-0.000633258,-0.569350638,1,1,1,0,1,1,2,8,3,0
-0.08816664,-0.384031172,0.263576059,-0.594750417,1.044600813,4,1,2,0,0,0,0,1,3,0
-0.08816664,-0.383702736,1.585312698,-0.268568447,-0.246560348,4,1,2,0,0,1,0,1,3,0
-0.08816664,-0.383045863,0.503891812,-0.847153131,-0.569350638,4,1,2,0,1,0,0,9,3,0
-0.08816664,-0.381732119,-1.178318455,0.247886338,-0.246560348,9,2,1,0,1,0,2,8,3,0
-0.08816664,-0.381403683,-0.817844827,-0.905399912,-0.246560348,2,0,1,0,1,0,0,3,3,0
-0.08816664,-0.380746811,0.984523317,0.27118505,-0.569350638,9,1,1,0,1,0,0,5,3,0
-0.08816664,-0.379433066,-1.298476332,-0.85103625,-0.569350638,4,1,2,0,1,0,2,8,3,0
-0.08816664,-0.37910463,-0.577529074,-0.210321667,-0.246560348,0,2,1,0,1,1,0,8,3,0
-0.08816664,-0.378447758,-0.457371198,-0.917049268,0.399020232,9,1,0,0,1,0,0,8,3,0
-0.08816664,-0.378119322,1.705470574,-0.470490619,0.076229942,4,1,2,0,1,0,2,8,3,0
-0.08816664,-0.378119322,-1.298476332,-0.163724243,0.399020232,1,1,1,0,1,0,2,8,3,0
-0.08816664,-0.377790886,-1.058160579,-0.31904899,-0.569350638,0,0,1,0,0,0,2,4,3,0
-0.08816664,-0.377134013,0.503891812,-0.773373876,0.399020232,4,1,0,0,1,0,0,9,3,0
-0.08816664,-0.377134013,1.104681193,-0.773373876,1.044600813,9,1,1,0,0,0,0,1,3,0
-0.08816664,-0.375491833,-1.298476332,0.383795492,-0.569350638,10,1,1,0,1,0,2,8,3,0
-0.08816664,-0.375163397,0.263576059,-0.237503498,-0.246560348,0,0,1,0,1,0,0,8,3,0
-0.08816664,-0.375163397,1.705470574,-0.734542689,0.076229942,0,1,1,0,1,0,2,6,3,0
-0.08816664,-0.374834961,-0.337213322,-0.404477601,-0.246560348,0,0,1,0,1,0,2,8,3,0
-0.08816664,-0.374506524,0.503891812,0.803172309,-0.246560348,1,1,3,0,1,0,2,8,3,0
-0.08816664,-0.374178088,1.585312698,-0.687945265,-0.569350638,0,1,1,0,1,0,2,8,3,0
-0.08816664,-0.373849652,0.503891812,1.350692044,-0.569350638,2,0,2,0,0,0,2,6,3,0
-0.08816664,-0.373849652,0.143418183,-0.303516515,-0.246560348,7,2,1,0,1,0,0,0,3,1
-0.08816664,-0.373849652,1.585312698,-0.4666075,0.076229942,3,1,0,0,1,0,0,5,3,0
-0.08816664,-0.37319278,-0.096897569,-0.31904899,-0.246560348,9,2,2,0,0,0,0,4,3,0
-0.08816664,-0.37319278,-0.457371198,0.014899217,-0.246560348,4,1,2,0,1,0,0,8,3,0
-0.08816664,-0.372207472,-0.217055446,-0.291867159,0.076229942,4,1,2,0,1,0,0,8,3,0
-0.08816664,-0.372207472,0.984523317,-0.175373599,-0.246560348,3,1,0,0,1,0,0,5,3,0
-0.08816664,-0.371222163,1.585312698,0.41874356,-0.569350638,9,1,1,0,0,0,0,4,3,0
-0.08816664,-0.369908419,0.503891812,-0.353997058,-0.246560348,1,1,0,0,1,0,2,8,3,0
-0.08816664,-0.369579983,1.104681193,-0.664646553,0.721810522,9,0,1,0,0,0,0,1,3,0
-0.08816664,-0.369251547,0.503891812,-0.979179166,0.076229942,1,1,0,0,0,0,2,6,3,0
-0.08816664,-0.367937802,-1.178318455,-0.144308649,-0.246560348,4,2,2,0,1,0,2,8,3,0
-0.08816664,-0.366295622,0.263576059,-0.70347774,0.076229942,1,1,3,0,1,0,0,8,3,0
-0.08816664,-0.365310313,-1.779107836,-0.586984179,-0.569350638,9,2,2,0,1,0,0,0,3,0
-0.08816664,-0.364981877,1.705470574,-0.40836072,1.044600813,7,1,1,0,1,0,0,5,3,0
